lead_id,url,source_dt,classification
8ADF30A3-8797-C5F6-1FCA-31807E9E0172,"https://lmbinsurance.com/auto/formProcessing.insf?skipUF=false&numberOfIncidents=0&inquirySignature=e4f7898f5da52fab6be78f8b6ea2d926&forceTqId=&presentationId=2672825&partnerClickId=&savings=&rootVerticalVisitorId=&prepopOptout=false&force=&matched=false&trafficQualifier=14422&visitorId=3556958794&customersInMap={dr1birthDay=,+dr1maritalStatusId=,+dr1ageUsLicenseObtained=,+dr1licenseSuspended=,+dr1birthMonth=,+dr1hadIncidents=,+dr1educationLevel=,+dr1lastName=null,+dr1occupationId=,+dr1driverTraining=,+dr1goodStudent=,+dr1relationshipToApplicant=null,+dr1birthYear=,+dr1customerId=76210977,+dr1firstName=null,+dr1driverLicenseStateId=,+dr1financialRespDocRequired=,+dr1numberOfIncidents=,+dr1hasUsDriverLicense=,+dr1dob=null,+dr1gender=null,+dr1relationshipToApplicantId=}&presentationName=2672825_IAU_LP_HL_v2_End_AsLowAs_$9wk&pageID=5019915&inquiryId=649433481&customers=[com.eim.ins.application.iau.CustomerView@30d1f181]&formFilledUF=false&logicalPageName=Landing+Page&maProviders=[]&parentId=&zipcodeUF=false&x=0&y=0&currentService=0&sourceId=medfbkiau_1864887169&pageNumber=2&clickId=&driverVehiclesInMap={dv1annualMileage=,+dv1primaryUseId=,+dv1leased=,+dv1averageCommuteMileage=}&pageName=IAU_LP_DLP&testName=IAU_LP_1_2_18&trafficQualifierId=14422&zipcode=33040&leads={}&prepopFlag=false&vehicleIndex=1&ownResidence=true&childrenDrive=false&providerId=&hasAccidents=false&insuranceTypeId=0&appName=IAU&coverageType=2&verticalName=IAU+DLP+LANDING+PAGE&driverIndex=1&verticalVisitorId=4563266106&hasDui=false&testId=1943803&desiredCoverage=1&hasInsurance=true&token=127612663&applicationId=649433481",1/4/19,insurance_auto
C89DA9DE-38FC-FB97-9D04-89676AA90D2E,https://insurancewins.com/auto_insurance_quote_form,1/4/19,insurance_auto
CCB4877C-9B56-54C2-B388-9A3652D24243,https://quote.insurancequotes.com/auto-insurance?wsc=659&adv=1&heading=&tk=R29vZ2xlLGF3bC1kaXNwbGF5LEdETiAtIEF1dG8gLSBBZmZpbml0eSxHRE4gLSBBdXRvIC0gQWZmaW5pdHksaW1hZ2UgYWQ=&kw=&device=t&matchtype=&cid=309683223002&adposition=none&gclid=EAIaIQobChMIsPjqj5vT3wIVQWh-Ch1VRQ1OEAEYASAAEgLCpPD_BwE,1/4/19,insurance_auto
43D7F3DF-790D-0275-AD96-F974B223170C,https://everquote.com/auto_policies?current_step=/auto_policies/three_step_minimal_foundation/s2_primarydriver,1/4/19,insurance_auto
8EA8DEAD-9BD9-9573-B021-6F00C6F349AD,https://insurance.comparisons.org/quoteFS2A1A/?sub=1205-ADV-Auto_Insurence_365479092-&state=CA&transaction_id=1024715213897193190104#1,1/4/19,insurance_auto
D2B31CFB-78C1-EBEB-AC05-0D79F548B08F,"https://lmbinsurance.com/auto/formProcessing.insf?skipUF=false&numberOfIncidents=1&inquirySignature=27af54e79de3e26881fdbc9f214f229b&forceTqId=&presentationId=2672825&partnerClickId=&savings=&rootVerticalVisitorId=&prepopOptout=false&force=&matched=false&trafficQualifier=14422&visitorId=3557092003&customersInMap={dr1birthDay=,+dr1maritalStatusId=,+dr1ageUsLicenseObtained=,+dr1licenseSuspended=,+dr1birthMonth=,+dr1hadIncidents=,+dr1educationLevel=,+dr1lastName=null,+dr1occupationId=,+dr1driverTraining=,+dr1goodStudent=,+dr1relationshipToApplicant=null,+dr1birthYear=,+dr1customerId=76220079,+dr1firstName=null,+dr1driverLicenseStateId=,+dr1financialRespDocRequired=,+dr1numberOfIncidents=,+dr1hasUsDriverLicense=,+dr1dob=null,+dr1gender=null,+dr1relationshipToApplicantId=}&presentationName=2672825_IAU_LP_HL_v2_End_AsLowAs_$9wk&pageID=5019915&inquiryId=649464119&customers=[com.eim.ins.application.iau.CustomerView@b706bc3]&formFilledUF=false&logicalPageName=Landing+Page&maProviders=[]&parentId=&zipcodeUF=false&x=0&y=0&currentService=0&sourceId=medfbkiau_1864887169&pageNumber=2&clickId=&driverVehiclesInMap={dv1annualMileage=,+dv1primaryUseId=,+dv1leased=,+dv1averageCommuteMileage=}&pageName=IAU_LP_DLP&testName=IAU_LP_1_2_18&trafficQualifierId=14422&zipcode=32807&leads={}&prepopFlag=false&vehicleIndex=1&ownResidence=true&childrenDrive=false&providerId=&hasAccidents=true&insuranceTypeId=0&appName=IAU&coverageType=1&verticalName=IAU+DLP+LANDING+PAGE&driverIndex=1&verticalVisitorId=4563406679&hasDui=false&testId=1943803&desiredCoverage=1&hasInsurance=true&token=112284404&applicationId=649464119",1/4/19,insurance_auto
289110BB-A02D-81DB-630F-BB4CF9B19AA4,"https://lmbinsurance.com/auto/formProcessing.insf?skipUF=false&numberOfIncidents=0&inquirySignature=2cab28b85e70f0853e7e66aacc012121&forceTqId=&presentationId=2672825&partnerClickId=&savings=&id=649549257&rootVerticalVisitorId=&prepopOptout=false&force=&matched=false&trafficQualifier=14422&visitorId=3557381728&customersInMap={dr1birthDay=,+dr1maritalStatusId=,+dr1ageUsLicenseObtained=,+dr1licenseSuspended=,+dr1birthMonth=,+dr1hadIncidents=,+dr1educationLevel=,+dr1lastName=null,+dr1occupationId=,+dr1driverTraining=,+dr1goodStudent=,+dr1relationshipToApplicant=null,+dr1birthYear=,+dr1customerId=76237650,+dr1firstName=null,+dr1driverLicenseStateId=,+dr1financialRespDocRequired=,+dr1numberOfIncidents=,+dr1hasUsDriverLicense=,+dr1dob=null,+dr1gender=null,+dr1relationshipToApplicantId=}&presentationName=2672825_IAU_LP_HL_v2_End_AsLowAs_$9wk&pageID=5019915&inquiryId=649549257&customers=[com.eim.ins.application.iau.CustomerView@35fa515a]&formFilledUF=false&logicalPageName=Landing+Page&maProviders=[]&parentId=&zipcodeUF=false&x=0&y=0&currentService=0&sourceId=medfbkiau_1864888451&pageNumber=2&clickId=&driverVehiclesInMap={dv1annualMileage=,+dv1primaryUseId=,+dv1leased=,+dv1averageCommuteMileage=}&pageName=IAU_LP_DLP&testName=IAU_LP_1_2_18&trafficQualifierId=14422&zipcode=12306&leads={}&prepopFlag=false&vehicleIndex=1&ownResidence=false&childrenDrive=false&providerId=&hasAccidents=false&insuranceTypeId=0&appName=IAU&coverageType=2&verticalName=IAU+DLP+LANDING+PAGE&driverIndex=1&verticalVisitorId=4563791532&hasDui=false&testId=1943803&desiredCoverage=1&hasInsurance=true&token=2100612961&applicationId=649549257",1/4/19,insurance_auto
CB6A21A8-3581-A228-040F-59E7CF421AAA,https://coveragepipe.com/auto_policies,1/4/19,insurance_auto
42B1FC31-A0CB-513A-C604-6BE373B6BE86,https://lionrates.com/g?utm_source=affiliate&utm_medium=1573&utm_term=Ad3&utm_campaign=4&s=1513&clickid=102be373ff34422bf19ddae28a8caf&s1=1513&eid=225&zip=94903,1/4/19,insurance_auto
66DCE2AA-3469-880D-4505-61C4F675611D,https://auto.com/cars-for-sale/bedford-oh/porsche,1/4/19,insurance_auto
367F62A1-1FAF-2898-E278-74C4AF0FD7EE,https://quote.usinsuranceonline.com/AutoSimple/Vehicles?as=gibtj4kb2mvxiqexjv3pqn34,1/4/19,insurance_auto
415A5D25-D4F7-D4F9-ACE0-CD66AED429EA,https://blueskycoverage.com/auto/quotes/?Referrer=ADI&Subreferrer=4456&Subid=690269&utm_source=adi&utm_medium=email&utm_content=homequotes,1/4/19,insurance_auto
367F62A1-1FAF-2898-E278-74C4AF0FD7EE,https://quote.usinsuranceonline.com/AutoSimple/Drivers?as=gibtj4kb2mvxiqexjv3pqn34,1/4/19,insurance_auto
71B3F3E5-4DA1-56C7-94EB-E73CE2CCBD17,https://lmbinsurance.com/auto/formProcessing.insf,1/4/19,insurance_auto
E25A7248-AEEA-0842-BF64-9D51BB0137D9,https://quote.insurancequotes.com/AutoSimple/AddIncident?as=vq5id423uix34glqlx2mulbk,1/4/19,insurance_auto
5915FDB2-A934-30E4-BB07-321C3C6920D1,https://everquote.com/auto_policies#stage1,1/4/19,insurance_auto
FEB4EBB9-A1A6-AE48-0725-FA6E61E4A601,http://quote.improveinsurance.com/AutoSimple/Contact?as=buedy2pcnhgad1r31dlpqtmj,1/4/19,insurance_auto
4E53E0D6-0A3A-63D3-2E4B-B3164C37D893,https://lmbinsurance.com/auto/formProcessing.insf?skipUF=false&numberOfIncidents=0&inquirySignature=5b35474c47d9401dfcff65d61743c2ed&forceTqId=&presentationId=2672825&partnerClickId=&savings=&id=649549429&rootVerticalVisitorId=&prepopOptout=false&force=&matched=false&trafficQualifier=14422&visitorId=3557400000&customersInMap=[object+Object]&presentationName=2672825_IAU_LP_HL_v2_End_AsLowAs_$9wk&pageID=5019915&inquiryId=649549429&customers=[object+Object]&formFilledUF=false&logicalPageName=Landing+Page&maProviders=&parentId=&zipcodeUF=false&x=0&y=0&currentService=0&sourceId=237435261-434571961-222632&pageNumber=2&clickId=&driverVehiclesInMap=[object+Object]&pageName=IAU_LP_DLP&testName=IAU_LP_1_2_18&trafficQualifierId=14422&zipcode=14028&leads=[object+Object]&prepopFlag=false&vehicleIndex=1&ownResidence=true&childrenDrive=false&providerId=&hasAccidents=false&insuranceTypeId=0&appName=IAU&coverageType=2&verticalName=IAU+DLP+LANDING+PAGE&driverIndex=1&verticalVisitorId=4563802313&hasDui=false&testId=1943803&desiredCoverage=0&hasInsurance=true&token=1010858181&applicationId=649549429,1/4/19,insurance_auto
313AF8B8-D7CC-F187-C2B7-8645F6F248D0,https://quote.insurancequotes.com/AutoSimple?as=u42gi2oh1vzxr2rjorlexbdg,1/4/19,insurance_auto
D0A01A4A-AD23-02B7-FABA-F75D2115B53E,https://auto.com/cars-for-sale/brooklyn-ny/ferrari-458_italia?range=-1&zc=11206,1/4/19,insurance_auto
01292552-329E-C8E7-358C-7F2401BF0153,https://usinsuranceonline.com/Auto?as=x5zsmp54iw43xf25x0hdhyuw,1/4/19,insurance_auto
E21526BB-A0BB-8384-A82D-A372F36FAAF0,https://cheap-auto-insurance-today.com/auto_policies?p=2,1/4/19,insurance_auto
97B8C936-382B-523D-370F-82E0058946DB,https://everquote.com/auto_policies?current_step=/auto_policies/three_step_minimal_foundation/s3_coverage&flags[default_primary_drivers]=true,1/4/19,insurance_auto
9D3D5E36-42C7-4A0C-49B5-422D0DD1D28C,https://getquotes.cheapautoinsurance.org/AutoSimple/Drivers?as=yiskrqlgs4fvh2tdvqxtiprv,1/4/19,insurance_auto
DE3F7FF1-334B-8690-5DF8-A2D2BDD9B825,"https://lmbinsurance.com/auto/formProcessing.insf?skipUF=false&numberOfIncidents=0&inquirySignature=93ed6557b129dc22fc02387987bee914&forceTqId=&presentationId=2672825&partnerClickId=&savings=&rootVerticalVisitorId=&prepopOptout=false&force=&matched=false&trafficQualifier=14422&visitorId=3557061668&customersInMap={dr1birthDay=,+dr1maritalStatusId=,+dr1ageUsLicenseObtained=,+dr1licenseSuspended=,+dr1birthMonth=,+dr1hadIncidents=,+dr1educationLevel=,+dr1lastName=null,+dr1occupationId=,+dr1driverTraining=,+dr1goodStudent=,+dr1relationshipToApplicant=null,+dr1birthYear=,+dr1customerId=76217417,+dr1firstName=null,+dr1driverLicenseStateId=,+dr1financialRespDocRequired=,+dr1numberOfIncidents=,+dr1hasUsDriverLicense=,+dr1dob=null,+dr1gender=null,+dr1relationshipToApplicantId=}&presentationName=2672825_IAU_LP_HL_v2_End_AsLowAs_$9wk&pageID=5019915&inquiryId=649450630&customers=[com.eim.ins.application.iau.CustomerView@16d14c69]&formFilledUF=false&logicalPageName=Landing+Page&maProviders=[]&parentId=&zipcodeUF=false&x=0&y=0&currentService=0&sourceId=medfbkiau_1864888451&pageNumber=2&clickId=&driverVehiclesInMap={dv1annualMileage=,+dv1primaryUseId=,+dv1leased=,+dv1averageCommuteMileage=}&pageName=IAU_LP_DLP&testName=IAU_LP_1_2_18&trafficQualifierId=14422&zipcode=48092&leads={}&prepopFlag=false&vehicleIndex=1&ownResidence=true&childrenDrive=false&providerId=&hasAccidents=false&insuranceTypeId=0&appName=IAU&coverageType=2&verticalName=IAU+DLP+LANDING+PAGE&driverIndex=1&verticalVisitorId=4563344293&hasDui=false&testId=1943803&desiredCoverage=1&hasInsurance=true&token=1590570754&applicationId=649450630",1/4/19,insurance_auto
F7E157F4-5CEA-8833-BB66-7B1D10FCEFD0,https://quote.insurancequotes.com/Auto?as=b41fcd0h2a4xbkuzvtzidm1b,1/4/19,insurance_auto
6C7FB778-52C3-1EFF-1E87-7ED8DAF9ED61,https://quote.usinsuranceonline.com/Auto?zipCode=37922&as=nicspbkejkmtjchh4u1xyibw,1/4/19,insurance_auto
EA0057EB-3B9F-D068-53A1-FD19B6C2D20C,https://everyauto.com/fb/listings_t2_addr_m_cb_ux20171102.php?a=1k1k1k1j1k1k1k1m1o&zip=80205&car_type=Truck&price_search=&monthly_price=&down_payment=2000&payment_term=72&interest_rate=2.99&show_pop=true,1/4/19,insurance_auto
065B540A-E140-DF9B-A215-75988264EF03,https://greatinsurance-quotes.com/exits?path=2&tid=526&zip_code=60169,1/4/19,insurance_auto
AAD28D6C-ED23-EB14-DB48-3502A1EC6272,https://freequoteform.cheapcarinsurance.net/Exit?leadType=AUTO&as=v5etzablthpwn5dxqavovn0f,1/7/19,insurance_auto
4A09C9F8-1B21-4A2D-95D3-64C388DE26AD,http://insurance.comparisons.org/quoteFS2A1B/?sub=1561-ADV-MFRB_Auto_Native-&state=CA&transaction_id=10276206207131193181221#1,1/7/19,insurance_auto
F1B7FD8A-7E69-EF09-4EEB-DF9E0DDD3913,https://everquote.com/auto_policies,1/7/19,insurance_auto
3193994C-353E-8C09-DAD8-A0A4F10CECBD,https://everquote.com/auto_policies?current_step=/auto_policies/three_step_minimal_foundation/s3_coverage&flags[default_primary_drivers]=true,1/7/19,insurance_auto
1DC99255-DBA2-B518-4FC4-099D1FF35DFC,https://insurance.comparisons.org/quoteFS2A1A/?sub=1205-ADV-Auto_Insurence_365479092-&state=TX&transaction_id=102162206625193190107#1,1/7/19,insurance_auto
E538C7BE-34F1-A194-A971-3D6F158582D2,https://everyauto.com/fb/listings_t2_addr_m_cb_ux20171102.php?a=1k1k1l1k1g1k1l1l1m&zip=94903&car_type=SUV&price_search=&monthly_price=&down_payment=2000&payment_term=72&interest_rate=2.99&show_pop=true,1/7/19,insurance_auto
05932BD0-B0C8-BF6A-49FD-6E5E4B48A569,https://everquote.com/auto_policies?p=2,1/7/19,insurance_auto
663D4E8F-42B8-51E0-C0D4-12FC20357F8F,http://lower-insurance-rates.com/v11/form.php?sub_id=88004&event_id=,1/7/19,insurance_auto
346E0A13-68D0-E055-8716-B6ADBD9F1359,https://2insure4less.com/?as=4tyrx31ywhq0gt5lacjystsy&themeOverride=OldSchool&adv=81&lifeQaVariationOverride=v4&kw=LeadgenMonitor,1/7/19,insurance_auto
0FEA86E6-D9EA-8D8B-858E-E290A4C3B8FF,https://2insure4less.com/?as=2ljsppzjobcgfz2tdtdqkxf5,1/7/19,insurance_auto
D9783437-5545-9C9D-B285-02F5F825D01E,https://usconcealedonline.com/registration?ckmreqid=2-bgnlvufdtrfd7em5364g&ckmat=1&ckmaffid=128&clck=161033466,1/4/19,insurance_auto
2BA559BC-DAD9-70A3-7613-A783B874057A,https://auto.everquote.com/auto_policies,1/4/19,insurance_auto
127CBE9B-0C30-6EA0-8A41-8FF2B9EB5016,https://usautoinsurancenow.com/auto_policies?zip_code=19701,1/4/19,insurance_auto
EF07BA4F-59DC-6614-C031-E2932193DC0C,https://everquote.com/auto_policies?p=2,1/4/19,insurance_auto
0E140390-6410-1BC9-7F57-42F3F59CDA0C,http://quote.improveinsurance.com/AutoSimple/Contact?as=04pntk2vui2wfbh424hnalqh,1/4/19,insurance_auto
B48A8A91-DEED-D423-86A8-ABB2A8534512,https://lmbinsurance.com/auto/formProcessing.insf,1/4/19,insurance_auto
646BAADA-7DC5-AD82-6838-443BAA67122B,https://quote.usinsuranceonline.com/AutoSimple/Vehicles?as=nh3rpl4tpkhuwurwlnjsp24q,1/4/19,insurance_auto
78FF37BF-B589-9400-EEAD-32F78987FE8F,https://provide-auto-insurance.com/auto_policies,1/4/19,insurance_auto
BE505B5C-D206-4925-08D9-7CB19AF6ABB3,https://lmbinsurance.com/auto/formProcessing.insf,1/4/19,insurance_auto
FC0BE147-F65B-8D86-7DA0-D1FF1A91E5A3,https://easyautosavings.com/auto-savings-mui/index.php?affid=1779&s1=&s2=240699479&zip=85741&email=&submit_state=&order=1&form=8,1/4/19,insurance_auto
B36415A8-F6B6-CF97-69D8-14AA43C2FE69,https://cheap-auto-insurance-today.com/auto_policies?current_step=/auto_policies/three_step_minimal_foundation/s2_primarydriver,1/4/19,insurance_auto
72BDD6F8-A556-E697-ECD0-25D1CA035E2A,https://lmbinsurance.com/auto/formProcessing.insf,1/4/19,insurance_auto
B7276F6C-0BC7-389F-9BB3-5F1F5D4D7E8B,https://everquote.com/auto_policies?zip_code=32807,1/4/19,insurance_auto
31319293-80EC-F13F-244B-D154F4AD0A85,https://lmbinsurance.com/auto/formProcessing.insf,1/4/19,insurance_auto
